frame,monotonic_frame_gap_ms
1870,15.6350
1871,16.3629
1872,16.6472
1873,16.6154
1874,16.6613
1875,16.5685
1876,16.7645
1877,16.7423
1878,16.5555
1879,16.7173
1880,16.6356
1881,16.6609
1882,17.3879
1883,16.9496
1884,15.6754
1885,16.6070
1886,16.7640
1887,16.6648
1888,16.5979
1889,16.8210
1890,16.5132
1891,16.6404
1892,16.7218
1893,16.6334
1894,17.2559
1895,16.2222
1896,16.5994
1897,16.6175
1898,16.6997
1899,16.6087
1900,16.6801
1901,16.6784
1902,16.6965
1903,17.2693
1904,17.0096
1905,17.6719
1906,30.1830
1907,2.1773
1908,15.6439
1909,16.6554
1910,16.7381
1911,16.5615
1912,16.7522
1913,16.7048
1914,16.6764
1915,16.6839
1916,16.5747
1917,16.6729
1918,16.7296
1919,16.5994
1920,17.2307
1921,18.2435
1922,14.4723
1923,16.7508
1924,16.5888
1925,16.5993
1926,16.9777
1927,16.4431
1928,16.6780
1929,16.6101
1930,16.7391
1931,16.5733
1932,16.7865
1933,16.7893
1934,16.5804
1935,16.5993
1936,16.6936
1937,16.5965
1938,16.7724
1939,16.5500
1940,16.6134
1941,16.8304
1942,16.5617
1943,16.7084
1944,16.7420
1945,16.6790
1946,17.7191
1947,17.0622
1948,15.1616
1949,16.7034
1950,16.5222
1951,16.6896
1952,16.6674
1953,16.7042
1954,16.5775
1955,16.7272
1956,16.7103
1957,16.6465
1958,16.8951
1959,16.3379
1960,19.6630
1961,15.0118
1962,17.9531
1963,14.0549
1964,17.8196
1965,15.5371
1966,16.6774
1967,16.7078
1968,16.6277
1969,16.7000
1970,17.1315
1971,16.3023
1972,16.6479
1973,16.5532
1974,18.3352
1975,17.7440
1976,13.9033
1977,16.7865
1978,16.5662
1979,16.7282
1980,16.6403
1981,16.6532
1982,16.5935
1983,16.6900
1984,16.6749
1985,17.1113
1986,16.2870
1987,16.7362
1988,16.6332
1989,16.4841
1990,16.7401
1991,16.5883
1992,16.7065
1993,16.7179
1994,16.6874
1995,16.7418
1996,16.6901
1997,16.6765
1998,16.5309
1999,18.3855
2000,15.0030
2001,16.6397
2002,16.7554
2003,16.5418
2004,16.6788
2005,16.6198
2006,16.6963
2007,16.8277
2008,17.1945
2009,16.5566
2010,16.7867
2011,16.1097
2012,16.6248
2013,17.4612
2014,15.7094
2015,16.6934
2016,16.7973
2017,16.5082
2018,16.7196
2019,16.5960
2020,16.8671
2021,16.7300
2022,16.5356
2023,19.9839
2024,13.7971
2025,16.1688
2026,16.5621
2027,16.7223
2028,16.7226
2029,16.7640
2030,16.5884
2031,19.7767
2032,13.4726
2033,18.6378
2034,14.8229
2035,16.5445
2036,17.7543
2037,16.2739
2038,18.2010
2039,14.3614
2040,16.7207
2041,16.8462
2042,16.5338
2043,16.6541
2044,16.6682
2045,16.6824
2046,17.8149
2047,16.4506
2048,17.2785
2049,16.1202
2050,15.6460
2051,16.6845
2052,16.6136
2053,16.7360
2054,16.7226
2055,16.7958
2056,16.5281
2057,16.7294
2058,16.7973
2059,17.2532
2060,16.5191
2061,16.8544
2062,15.7241
2063,16.6907
2064,19.2985
2065,14.2074
2066,16.4944
2067,32.8755
2068,17.1631
2069,16.6288
2070,16.6242
2071,17.5038
2072,17.3268
2073,18.5656
2074,13.2909
2075,19.6611
2076,13.6162
2077,16.6723
2078,16.8577
2079,16.6201
2080,17.3088
2081,17.6625
2082,15.4747
2083,17.0236
2084,16.1883
2085,17.1668
2086,16.4392
2087,15.9784
2088,16.6545
2089,16.6658
2090,16.7649
2091,16.7777
2092,16.4818
2093,17.9406
2094,16.4855
2095,15.6323
2096,17.8314
2097,15.4273
2098,16.7531
2099,16.5897
2100,16.7104
2101,16.6844
2102,16.6845
2103,16.7207
2104,16.6975
2105,16.5900
2106,16.6107
2107,17.0219
2108,16.6504
2109,16.2365
2110,16.7503
2111,18.6217
2112,14.7017
2113,16.6672
2114,17.0282
2115,17.4217
2116,15.5459
2117,16.6292
2118,16.6326
2119,17.1433
2120,16.2624
2121,17.6708
2122,16.1332
2123,16.0912
2124,16.7709
2125,16.6312
2126,16.6073
2127,16.6897
2128,16.7217
2129,17.0537
2130,16.2684
2131,17.0166
2132,16.7182
2133,16.1766
2134,16.7261
2135,17.4448
2136,15.8760
2137,16.6716
2138,16.6402
2139,16.6600
2140,16.7146
2141,16.9725
2142,16.4114
2143,17.7516
2144,15.6835
2145,16.5547
2146,16.6307
2147,16.6138
2148,16.7099
2149,16.5615
2150,16.7161
2151,16.8004
2152,17.0625
2153,16.2060
2154,16.5973
2155,16.6882
2156,16.7021
2157,16.6169
2158,16.6657
2159,16.6687
2160,16.6888
2161,17.6211
2162,15.6145
2163,16.7682
2164,16.6386
2165,16.7080
2166,17.1384
2167,16.6273
2168,16.2235
2169,16.7349
2170,16.7118
2171,16.5152
2172,16.6412
2173,16.7838
2174,16.7081
2175,16.7792
2176,16.3859
2177,16.7601
2178,16.6587
2179,16.6033
2180,16.6712
2181,16.7403
2182,16.6397
2183,16.7094
2184,16.9825
2185,16.3384
2186,16.7149
2187,16.6480
2188,16.4925
2189,17.0388
2190,16.3557
2191,16.7800
2192,16.5708
2193,16.6192
2194,16.6248
2195,16.7556
2196,16.7797
2197,16.4459
2198,16.9561
2199,17.9787
2200,15.1402
2201,16.6851
2202,16.6629
2203,17.4186
2204,17.3241
2205,15.1669
2206,16.7428
2207,16.6929
2208,16.6474
2209,16.6237
2210,19.4673
2211,16.4728
2212,14.9735
2213,17.6000
2214,16.1296
2215,15.8960
2216,16.6519
2217,16.2542
2218,16.5846
2219,17.0417
2220,16.3174
2221,16.6966
2222,16.6689
2223,16.5956
2224,16.6894
2225,16.6788
2226,16.6490
2227,16.7848
2228,17.6537
2229,16.4107
2230,15.7089
2231,16.7485
2232,16.7146
2233,16.6502
2234,16.6778
2235,16.5795
2236,16.6851
2237,17.1161
2238,17.9455
2239,15.0027
2240,16.9738
2241,16.3644
2242,17.1470
2243,16.1541
2244,16.6727
2245,16.6627
2246,16.7560
2247,16.5740
2248,16.6625
2249,16.6961
2250,16.6013
2251,16.7242
2252,16.5875
2253,16.7095
2254,16.7644
2255,16.5557
2256,16.6491
2257,16.6624
2258,16.7545
2259,16.6652
2260,16.6718
2261,16.6207
2262,17.6495
2263,15.9289
2264,16.4411
2265,17.6836
2266,15.6333
2267,16.6846
2268,16.7219
2269,16.6346
2270,17.1654
2271,16.2606
2272,16.5594
2273,18.5568
2274,14.9123
2275,16.8287
2276,16.9266
2277,16.2064
2278,18.6180
2279,15.1710
2280,16.5509
2281,17.3637
2282,16.8229
2283,15.3764
2284,16.6194
2285,17.1306
2286,16.9790
2287,16.1631
2288,16.4918
2289,16.6004
2290,16.6920
2291,17.5583
2292,15.7762
2293,16.6664
2294,16.5713
2295,16.7094
2296,16.7509
2297,16.5422
2298,16.7572
2299,16.6260
2300,17.7018
2301,17.2232
2302,15.1249
2303,16.6000
2304,16.6132
2305,17.1311
2306,16.2360
2307,16.7508
2308,17.2174
2309,15.9951
2310,16.8386
2311,16.5467
2312,16.7004
2313,16.6263
2314,16.6328
2315,16.6885
2316,16.6615
2317,16.6407
2318,16.6990
2319,16.5717
2320,17.2023
2321,16.1505
2322,17.0016
2323,16.5438
2324,16.9626
2325,16.7752
2326,16.0764
2327,16.6690
2328,16.7435
2329,16.6235
2330,16.7306
2331,16.6641
2332,17.0124
2333,16.3076
2334,17.0348
2335,16.3396
2336,16.9064
2337,16.2977
2338,16.6403
2339,16.6499
2340,16.7475
2341,16.6818
2342,16.5917
2343,16.8050
2344,16.5823
2345,16.7113
2346,16.7217
2347,16.6002
2348,19.1025
2349,15.1830
2350,16.8071
2351,15.4080
2352,16.8249
2353,16.6047
2354,16.6406
2355,16.6844
2356,16.7901
2357,16.5039
2358,16.6825
2359,16.7333
2360,17.2720
2361,16.1012
2362,16.5441
2363,16.6961
2364,16.7565
2365,16.8471
2366,16.4485
2367,16.7233
2368,16.6129
2369,16.7644
2370,16.7220
2371,16.5070
2372,18.9563
2373,16.9826
2374,14.6329
2375,19.4580
2376,14.9820
2377,15.0330
2378,16.6721
2379,16.7019
2380,16.6559
2381,16.5458
2382,17.2709
2383,16.4132
2384,16.7014
2385,16.3340
2386,17.0149
2387,16.2153
2388,16.6770
2389,16.8012
2390,16.5092
2391,16.6606
2392,16.7274
2393,16.7144
2394,16.6436
2395,16.8009
2396,17.2721
2397,16.7391
2398,16.5179
2399,15.9075
2400,16.6702
2401,16.7118
2402,16.6298
2403,16.7286
2404,16.6533
2405,16.6718
2406,17.7860
2407,17.1692
2408,15.2609
2409,16.3622
2410,16.6816
2411,16.7000
2412,16.7286
2413,16.6741
2414,16.7246
2415,16.5544
2416,16.6361
2417,16.7324
2418,16.7485
2419,16.7257
2420,16.4361
2421,17.4814
2422,15.9322
2423,16.6927
2424,16.7044
2425,16.5321
2426,16.7541
2427,16.7681
2428,17.7672
2429,15.3865
2430,16.8262
2431,16.7084
2432,17.8586
2433,15.3566
2434,16.8075
2435,16.4475
2436,16.8660
2437,16.5372
2438,17.5713
2439,16.5056
2440,17.3308
2441,15.1783
2442,16.7855
2443,16.6972
2444,17.1855
2445,16.0913
2446,16.7019
2447,18.1432
2448,15.2266
2449,16.7995
2450,16.4982
2451,17.7398
2452,16.8406
2453,16.7712
2454,17.2245
2455,15.5556
2456,16.2890
2457,16.5613
2458,16.3539
2459,16.5972
2460,16.6201
2461,16.7291
2462,16.6114
2463,17.8370
2464,15.5319
2465,16.6499
2466,16.7971
2467,16.6105
2468,16.7788
2469,16.4812
2470,17.8566
2471,18.9147
2472,16.1510
2473,14.4976
2474,16.9165
2475,16.1076
2476,16.2994
2477,16.7262
2478,16.5707
2479,16.8293
2480,16.8570
2481,16.6620
2482,16.1904
2483,17.4756
2484,15.8824
2485,16.7013
2486,16.6927
2487,16.7129
2488,16.5851
2489,16.7548
2490,16.5949
2491,16.6572
2492,16.7897
2493,17.5613
2494,15.6578
2495,16.6201
2496,16.6905
2497,16.6782
2498,16.7446
2499,18.5713
2500,14.6263
2501,17.2307
2502,16.2203
2503,16.5970
2504,16.6445
2505,16.7171
2506,16.6580
2507,16.7267
2508,16.6221
2509,16.6983
2510,16.6577
2511,17.1077
2512,16.5910
2513,16.2815
2514,16.5304
2515,16.7920
2516,16.8307
2517,16.7241
2518,16.3206
2519,16.7330
2520,16.6421
2521,16.7568
2522,16.5868
2523,16.6908
2524,16.7350
2525,16.5856
2526,16.6916
2527,16.5944
2528,17.4270
2529,17.1651
2530,15.4022
2531,16.6596
2532,16.6617
2533,16.7276
2534,16.6797
2535,16.7596
2536,16.5625
2537,16.6630
2538,16.6607
2539,16.6931
2540,16.6661
2541,16.6253
2542,16.6739
2543,16.6515
2544,17.0401
2545,16.3177
2546,31.8306
2547,1.6845
2548,16.3376
2549,16.8477
2550,16.6290
2551,16.9759
2552,16.6461
2553,16.7475
2554,16.3180
2555,16.6616
2556,16.6221
2557,17.2454
2558,16.3286
2559,16.4175
2560,16.6236
2561,16.7609
2562,17.1545
2563,16.1309
2564,16.7339
2565,16.6277
2566,16.7386
2567,16.6770
2568,17.1338
2569,16.0720
2570,16.6891
2571,16.6800
2572,16.6665
2573,16.6521
2574,16.8210
2575,17.1943
2576,19.2518
2577,13.7143
2578,16.3956
2579,16.7748
2580,16.5788
2581,16.5887
2582,16.6371
2583,16.9848
2584,16.3309
2585,16.7228
2586,16.6251
2587,16.7594
2588,16.5616
2589,16.7037
2590,16.6681
2591,16.7215
2592,16.6382
2593,18.2376
2594,15.3643
2595,16.4524
2596,16.8318
2597,16.3724
2598,17.4668
2599,16.1486
2600,16.4450
2601,18.7670
2602,14.5010
2603,17.0051
2604,16.4461
2605,16.7662
2606,16.5175
2607,16.7406
2608,17.0937
2609,16.0671
2610,16.7836
2611,16.5256
2612,16.7569
2613,16.6106
2614,16.6376
2615,16.7999
2616,16.6231
2617,17.4754
2618,16.6110
2619,15.9301
2620,16.6403
2621,16.6486
2622,16.7618
2623,17.2181
2624,16.0518
2625,16.6037
2626,16.7685
2627,16.5410
2628,16.6700
2629,16.7653
2630,16.6263
2631,16.7262
2632,16.5505
2633,16.8053
2634,16.6493
2635,16.6592
2636,16.6062
2637,17.0469
2638,16.3100
2639,16.7117
2640,16.6742
2641,16.7103
2642,16.8874
2643,16.3425
2644,16.6077
2645,16.7291
2646,16.6888
2647,17.2622
2648,15.9694
2649,16.6468
2650,16.7906
2651,16.6873
2652,16.5552
2653,16.7698
2654,16.8233
2655,16.5405
2656,16.5961
2657,16.7220
2658,16.5654
2659,16.6629
2660,17.0796
2661,16.7595
2662,16.1804
2663,16.6301
2664,16.6938
2665,16.6303
2666,16.6468
2667,16.7706
2668,16.6315
2669,16.6812
2670,16.7238
2671,16.5977
2672,17.0151
2673,16.8872
2674,16.1173
2675,16.5563
2676,16.8859
2677,16.6051
2678,17.5728
2679,15.5975
2680,16.8285
2681,16.6056
2682,16.6830
2683,16.6666
2684,16.5781
2685,16.6885
2686,16.7875
2687,16.7676
2688,16.6264
2689,16.4706
2690,16.7030
2691,16.7762
2692,17.0172
2693,16.2002
2694,16.6686
2695,16.7054
2696,16.5995
2697,16.6239
2698,16.7771
2699,16.6980
2700,16.5598
2701,16.6920
2702,16.5662
2703,17.1375
2704,16.3476
2705,16.9193
2706,16.7326
2707,16.2650
2708,16.6815
2709,16.6870
2710,16.6778
2711,16.6391
2712,16.7222
2713,16.6666
2714,16.6775
2715,16.6487
2716,16.7444
2717,16.6735
2718,17.1206
2719,16.0670
2720,16.7395
2721,16.5814
2722,16.7269
2723,16.6809
2724,16.6605
2725,16.6074
2726,16.6253
2727,16.7566
2728,16.6783
2729,16.7136
2730,17.3357
2731,15.8727
2732,16.6689
2733,16.6713
2734,16.7619
2735,16.5174
2736,16.7536
2737,16.7049
2738,16.5779
2739,16.6572
2740,16.7305
2741,16.8269
2742,17.2878
2743,16.6159
2744,15.8672
2745,16.8250
2746,16.5469
2747,16.5732
2748,16.7239
2749,16.6399
2750,16.6928
2751,16.6392
2752,16.8190
2753,16.6273
2754,16.6235
2755,16.8342
2756,16.7918
2757,16.9553
2758,16.0325
2759,16.9953
2760,16.3161
2761,16.6885
2762,16.6638
2763,16.7411
2764,16.7231
2765,16.5393
2766,16.6340
2767,17.5437
2768,16.8104
2769,15.8639
2770,17.1459
2771,15.9732
2772,16.6812
2773,16.6875
2774,16.6192
2775,16.9307
2776,16.4219
2777,16.7908
2778,16.6127
2779,16.7391
2780,16.5717
2781,16.6001
2782,16.7746
2783,16.6089
2784,16.6045
2785,17.1617
2786,16.2731
2787,16.5823
2788,16.6689
2789,16.6994
2790,16.6651
2791,16.6610
2792,16.5494
2793,16.7333
2794,16.6253
2795,16.8787
2796,16.6846
2797,17.3094
2798,16.6033
2799,15.8663
2800,16.7131
2801,16.6992
2802,16.6701
2803,16.6605
2804,16.6410
2805,16.6042
2806,16.8746
2807,16.5137
2808,16.6892
2809,16.6866
2810,16.5305
2811,17.1374
2812,16.3649
2813,16.5714
2814,17.1612
2815,16.6514
2816,16.6220
2817,16.7727
2818,16.1674
2819,16.6791
2820,16.8361
2821,16.5187
2822,16.5702
2823,16.7870
2824,16.7617
2825,16.4188
2826,16.7667
2827,16.6699
2828,17.0184
2829,17.5990
2830,15.8848
2831,16.1230
2832,16.6759
2833,16.6812
2834,16.6457
2835,16.6833
2836,16.6822
2837,16.5720
2838,16.9351
2839,16.9074
2840,16.6847
2841,16.5921
2842,16.2998
2843,16.6960
2844,16.6150
2845,16.6543
2846,16.6915
2847,16.6660
2848,16.6758
2849,16.5525
2850,16.8068
2851,16.6306
2852,16.9867
2853,16.5791
2854,16.4680
2855,16.5258
2856,16.7383
2857,16.6901
2858,16.6095
2859,16.7591
2860,16.6413
2861,16.6764
2862,16.6406
2863,17.0305
2864,16.5087
2865,16.4654
2866,16.8588
2867,16.4908
2868,16.5387
2869,16.7608
2870,16.6221
2871,16.7070
2872,16.7392
2873,16.6006
2874,16.6587
2875,16.6997
2876,16.5913
2877,16.7863
2878,16.7423
2879,16.7322
2880,17.4144
2881,16.9204
2882,16.1518
2883,17.8698
2884,15.2332
2885,16.3664
2886,16.6426
2887,16.9816
2888,17.3424
2889,16.0803
2890,16.6798
2891,16.0271
2892,16.7071
2893,16.6705
2894,16.8785
2895,16.9643
2896,16.6690
2897,16.1106
2898,16.6655
2899,17.3626
2900,16.2033
2901,16.7306
2902,16.3865
2903,16.6708
2904,16.7165
2905,16.6530
2906,16.7063
2907,16.6690
2908,16.6449
2909,16.6206
2910,16.6658
2911,16.6899
2912,16.9679
2913,16.9722
2914,16.0630
2915,16.6654
2916,16.6719
2917,16.8146
2918,16.5350
2919,17.0648
2920,16.6848
2921,16.2444
2922,16.6218
2923,16.7434
2924,16.8104
2925,16.8131
2926,16.3954
2927,16.5795
2928,16.7457
2929,16.6953
2930,16.6838
2931,16.5670
2932,16.6109
2933,16.7346
2934,16.8046
2935,17.2684
2936,16.2433
2937,16.7789
2938,16.5877
2939,16.3195
2940,16.9061
2941,16.5035
2942,16.4997
2943,16.8086
2944,16.8416
2945,16.4361
2946,16.7704
2947,16.6162
2948,17.1920
2949,16.6159
2950,16.1033
2951,16.6957
2952,16.7126
2953,16.6947
2954,16.4922
2955,16.7962
2956,16.6573
2957,16.6327
2958,16.9203
2959,16.4190
2960,17.2008
2961,16.6447
2962,16.1359
2963,16.9143
2964,16.3440
2965,16.7552
2966,16.5849
2967,16.7317
2968,16.6956
2969,16.6314
2970,16.7130
2971,16.7377
2972,16.9752
2973,17.7031
2974,15.6580
2975,16.1693
2976,16.7811
2977,16.5924
2978,16.6643
2979,16.7512
2980,16.6000
2981,16.6200
2982,16.7188
2983,16.6863
2984,16.9896
2985,31.8908
2986,3.6910
2987,17.4711
2988,14.6512
2989,15.8137
2990,16.2023
2991,16.5764
2992,16.6856
2993,16.8601
2994,16.4987
2995,16.6030
2996,17.2530
2997,16.1174
2998,16.6549
2999,17.7565
3000,15.4876
3001,16.7581
3002,17.0436
3003,16.3082
3004,16.6661
3005,16.6796
3006,17.1646
3007,16.6549
3008,16.1229
3009,16.7287
3010,16.7857
3011,16.6216
3012,16.5379
3013,16.6788
3014,16.7214
3015,16.6875
3016,16.5895
3017,16.6746
3018,16.6536
3019,16.6108
3020,16.8562
3021,16.4981
3022,16.6468
3023,16.7990
3024,16.6034
3025,16.7134
3026,18.5346
3027,19.0611
3028,13.0506
3029,17.0628
3030,16.4576
3031,16.9130
3032,16.0982
3033,16.5685
3034,16.5076
3035,16.9259
3036,16.2353
3037,16.6544
3038,16.6139
3039,20.1644
3040,13.5635
3041,16.3972
3042,17.4578
3043,16.3069
3044,15.9369
3045,17.0999
3046,16.3242
3047,17.8214
3048,17.6507
3049,32.4912
3050,15.3041
3051,16.8221
3052,18.7669
3053,14.4735
3054,16.6455
3055,16.9965
3056,16.8052
3057,16.1193
3058,16.6279
3059,16.7130
3060,16.6598
3061,16.7389
3062,16.7776
3063,16.4922
3064,16.8589
3065,16.5118
3066,16.5622
3067,16.8108
3068,17.0838
3069,16.3390
3070,18.3075
3071,14.7585
3072,16.7435
3073,16.6540
3074,16.6419
3075,16.6727
3076,17.1442
3077,16.2183
3078,17.3513
3079,15.9905
3080,16.7589
3081,16.6216
3082,16.5683
3083,16.7229
3084,16.6069
3085,16.7448
3086,16.7357
3087,16.5041
3088,16.7764
3089,16.6164
3090,16.5991
3091,16.7146
3092,16.7040
3093,16.8793
3094,16.7480
3095,16.2754
3096,16.7096
3097,16.6496
3098,16.7179
3099,16.7117
3100,16.5173
3101,17.2113
3102,16.1502
3103,17.2074
3104,16.2232
3105,17.0023
3106,16.2837
3107,17.4780
3108,15.9258
3109,16.8146
3110,16.5747
3111,16.6929
3112,16.6776
3113,16.5953
3114,17.0110
3115,20.0853
3116,12.9298
3117,16.7569
3118,16.7245
3119,16.4981
3120,17.1327
3121,16.8531
3122,16.8274
3123,16.0997
3124,17.4059
3125,16.1229
3126,17.2431
3127,15.9350
3128,17.3624
3129,16.4259
3130,16.6314
3131,16.3770
3132,16.2631
3133,16.6242
3134,16.7942
3135,16.5446
3136,16.5859
3137,16.8331
3138,16.5661
3139,16.6175
3140,17.6006
3141,15.7131
3142,16.7976
3143,18.0518
3144,15.2384
3145,16.6548
3146,16.6302
3147,16.6876
3148,16.9061
3149,16.3765
3150,16.7352
3151,16.9747
3152,16.9758
3153,16.6119
3154,16.3802
3155,16.4497
3156,17.5396
3157,16.1789
3158,16.8615
3159,16.9904
3160,15.6186
3161,16.7632
3162,16.5717
3163,16.7038
3164,16.6469
3165,16.7779
3166,16.6664
3167,16.7139
3168,16.6220
3169,16.6550
3170,18.0834
3171,15.7807
3172,16.8183
3173,15.8784
3174,17.2093
3175,16.4676
3176,16.8410
3177,16.1450
3178,16.7377
3179,16.5331
3180,16.7367
3181,16.9262
3182,16.4608
3183,16.7002
3184,16.5820
3185,16.7341
3186,16.6284
3187,16.6276
3188,16.7830
3189,16.5325
3190,16.7010
3191,16.6299
3192,16.6899
3193,16.7310
3194,16.6637
3195,17.2400
3196,16.5443
3197,16.3075
3198,17.0205
3199,16.0954
3200,16.7832
3201,16.6300
3202,16.6279
3203,16.6788
3204,16.6533
3205,16.6830
3206,16.6156
3207,16.6680
3208,16.7762
3209,16.5653
3210,17.0557
3211,16.2619
3212,16.7249
3213,16.6814
3214,16.5809
3215,16.7336
3216,16.5529
3217,16.9055
3218,16.6020
3219,16.6861
3220,16.5906
3221,16.6390
3222,17.7843
3223,16.4038
3224,15.9552
3225,16.4667
3226,17.0812
3227,16.2699
3228,16.6272
3229,16.6578
3230,16.8246
3231,16.7081
3232,16.5807
3233,16.7545
3234,16.6146
3235,16.7074
3236,16.6797
3237,16.4542
3238,16.8967
3239,16.4839
3240,16.7498
3241,16.5601
3242,16.7754
3243,16.6241
3244,16.7962
3245,16.7194
3246,16.6627
3247,17.1285
3248,16.0910
3249,16.6954
3250,16.4914
3251,16.7131
3252,16.6487
3253,16.7120
3254,16.7145
3255,16.5398
3256,16.7231
3257,16.6466
3258,16.6633
3259,16.6930
3260,16.6562
3261,16.7496
3262,16.7639
3263,17.5514
3264,16.1346
3265,16.0768
3266,16.7347
3267,16.6208
3268,16.6939
3269,16.6922
3270,16.8880
3271,16.3744
3272,16.6805
3273,16.7400
3274,16.6199
3275,16.7143
3276,16.6257
3277,17.3406
3278,18.4433
3279,15.0301
3280,16.4820
3281,16.2499
3282,16.6020
3283,17.0138
3284,17.3459
3285,15.4955
3286,17.6991
3287,15.6549
3288,16.6771
3289,16.6172
3290,18.0631
3291,15.2710
3292,16.7174
3293,16.6477
3294,16.8185
3295,16.8589
3296,16.7716
3297,16.1754
3298,16.7124
3299,16.7334
3300,16.5042
3301,16.7060
3302,16.7234
3303,16.7765
3304,16.4785
3305,16.8668
3306,16.4765
3307,16.5956
3308,16.7229
3309,16.7723
3310,16.5264
3311,16.7336
3312,16.9322
3313,16.4329
3314,16.6573
3315,16.7578
3316,17.0475
3317,16.2522
3318,16.9854
3319,16.3053
3320,17.1663
3321,16.1709
3322,16.6716
3323,16.5916
3324,16.7856
3325,16.6547
3326,16.5720
3327,16.6540
3328,16.7630
3329,17.3018
3330,16.0209
3331,16.6624
3332,16.5977
3333,16.6798
3334,16.5533
3335,16.7598
3336,16.5950
3337,16.9407
3338,16.4646
3339,16.6701
3340,16.7488
3341,16.6862
3342,17.1831
3343,16.1970
3344,16.9980
3345,16.7987
3346,16.1872
3347,17.0639
3348,16.2141
3349,16.5688
3350,16.7291
3351,16.6771
3352,16.5892
3353,16.6454
3354,16.7581
3355,16.7429
3356,16.9649
3357,16.6566
3358,17.8022
3359,15.0920
3360,16.9997
3361,16.2650
3362,18.0968
3363,15.8352
3364,16.1632
3365,16.7320
3366,16.6069
3367,17.1810
3368,16.1944
3369,17.2039
3370,15.9844
3371,16.8129
3372,16.6246
3373,16.6760
3374,16.6341
3375,16.7068
3376,16.8027
3377,16.5831
3378,16.6051
3379,16.7158
3380,16.6206
3381,16.7868
3382,17.7179
3383,15.8571
3384,16.2706
3385,16.6366
3386,16.6938
3387,16.7067
3388,17.1859
3389,16.7419
3390,16.2312
3391,16.5729
3392,16.7279
3393,16.5289
3394,16.7400
3395,17.1706
3396,17.1630
3397,17.3638
3398,14.9615
3399,17.3718
3400,15.8448
3401,16.6890
3402,16.6926
3403,16.6086
3404,16.6470
3405,16.7142
3406,16.7239
3407,16.5776
3408,16.8401
3409,16.6039
3410,16.5344
3411,16.6723
3412,17.5738
3413,16.3293
3414,16.4141
3415,17.7347
3416,15.2371
3417,16.7129
3418,16.6418
3419,17.9829
3420,15.4159
3421,16.9040
3422,16.4883
3423,16.6111
3424,16.6236
3425,16.6893
3426,16.7753
3427,16.6846
3428,17.2138
3429,15.9945
3430,16.6633
3431,16.6204
3432,16.5669
3433,16.9158
3434,16.5657
3435,16.6177
3436,16.9567
3437,17.5299
3438,15.6627
3439,16.5215
3440,17.3934
3441,16.0844
3442,16.5566
3443,16.6335
3444,16.7104
3445,16.6020
3446,16.6976
3447,16.6592
3448,16.6894
3449,16.7339
3450,16.5819
3451,16.7541
3452,16.5685
3453,16.7022
3454,16.6120
3455,16.7202
3456,16.6814
3457,16.8114
3458,16.5498
3459,16.7134
3460,16.6199
3461,16.7168
3462,16.5636
3463,16.8488
3464,17.7593
3465,15.4361
3466,17.3147
3467,16.3442
3468,16.3940
3469,16.5499
3470,16.6200
3471,16.7460
3472,16.7141
3473,16.6464
3474,16.5345
3475,16.7151
3476,16.6468
3477,16.6844
3478,16.6723
3479,16.9697
3480,16.5514
3481,17.4462
3482,15.7857
3483,16.5657
3484,16.6704
3485,16.7853
3486,16.5866
3487,17.2395
3488,16.5376
3489,16.2121
3490,16.6726
3491,16.8425
3492,16.5449
3493,16.6126
3494,16.9568
3495,16.3711
3496,16.6885
3497,16.5458
3498,16.7524
3499,16.6922
3500,16.8206
3501,16.4600
3502,16.5978
3503,16.8050
3504,16.6912
3505,16.6238
3506,16.6379
3507,17.3903
3508,15.8784
3509,16.6395
3510,16.8646
3511,16.5163
3512,16.6569
3513,16.6481
3514,16.7644
3515,16.6223
3516,16.6738
3517,16.7051
3518,16.6842
3519,16.6181
3520,17.2921
3521,16.3812
3522,16.2606
3523,16.6929
3524,16.6987
3525,16.6856
3526,16.5756
3527,16.7645
3528,16.6746
3529,16.7090
3530,16.5691
3531,16.9262
3532,16.3583
3533,16.7913
3534,17.4790
3535,16.1415
3536,16.8326
3537,16.2766
3538,16.4964
3539,16.7367
3540,16.6171
3541,16.6502
3542,16.7723
3543,16.5984
3544,16.7130
3545,16.6877
